Date,Bitcoin,Litecoin,Monero,Dash,ZCash,Bitcoin Cash,Ethereum Classic,Bitcoin Gold,Dogecoin,Vertcoin
2015-01-01,3.221646474025638e+17,1495639433228.0,18830659.0,86594711266.0,0.0,0.0,0.0,3.221646474025638e+17,1448685436398.0,2897499044.0
2015-01-02,3.30205084335504e+17,1593350108223.0,18593800.0,83831173885.0,0.0,0.0,0.0,3.30205084335504e+17,1375826936593.0,2761021642.0
2015-01-03,3.337177272510912e+17,1568703406354.0,17822846.0,84690664869.0,0.0,0.0,0.0,3.337177272510912e+17,1401907897918.0,2786121553.0
2015-01-04,3.3119770886163923e+17,1489530677164.0,16963953.0,90481558770.0,0.0,0.0,0.0,3.3119770886163923e+17,1335329507353.0,3088773955.0
2015-01-05,3.350928767299913e+17,1442629409901.0,16918400.0,85894773955.0,0.0,0.0,0.0,3.350928767299913e+17,1271761567348.0,3011286091.0
2015-01-06,3.168286111599005e+17,1389153397725.0,14321669.0,85168509671.0,0.0,0.0,0.0,3.168286111599005e+17,1205775106074.0,2843183624.0
2015-01-07,3.104985586696799e+17,1302068890911.0,14003574.0,83043985491.0,0.0,0.0,0.0,3.104985586696799e+17,1117489919452.0,2970630614.0
2015-01-08,2.7859953053112128e+17,1298286932736.0,14002067.0,81433441361.0,0.0,0.0,0.0,2.7859953053112128e+17,1152749800309.0,2886086577.0
2015-01-09,3.059590811838109e+17,1380218366307.0,12750258.0,91815744872.0,0.0,0.0,0.0,3.059590811838109e+17,1141018697941.0,2670723068.0
2015-01-10,2.898963884782202e+17,1461812732576.0,13675782.0,76157600837.0,0.0,0.0,0.0,2.898963884782202e+17,1191513271814.0,2909674165.0
2015-01-11,2.980628206319281e+17,1274037630528.0,13600380.0,74264037853.0,0.0,0.0,0.0,2.980628206319281e+17,1206743984715.0,2808220264.0
2015-01-12,3.200912429780926e+17,1331007196084.0,13459638.0,78866700381.0,0.0,0.0,0.0,3.200912429780926e+17,1162515896527.0,2748926150.0
2015-01-13,2.7216190125238566e+17,1267878660532.0,13381446.0,80868512207.0,0.0,0.0,0.0,2.7216190125238566e+17,1114397122067.0,2681019567.0
2015-01-14,3.137237555327364e+17,1248936144544.0,13028268.0,80688831162.0,0.0,0.0,0.0,3.137237555327364e+17,1038454104579.0,2901203693.0
2015-01-15,3.105778754628854e+17,1182671552012.0,13546019.0,89933109368.0,0.0,0.0,0.0,3.105778754628854e+17,1029564389768.0,2659159774.0
2015-01-16,3.27862484774543e+17,1124727275634.0,13435184.0,89465414094.0,0.0,0.0,0.0,3.27862484774543e+17,1009927333152.0,2523852713.0
2015-01-17,2.980612322778658e+17,1135731438645.0,14706560.0,88472986862.0,0.0,0.0,0.0,2.980612322778658e+17,1084388578157.0,2624076500.0
2015-01-18,3.2053242514603296e+17,1179257767282.0,13431306.0,87183992548.0,0.0,0.0,0.0,3.2053242514603296e+17,1048697402756.0,2629379076.0
2015-01-19,3.4548824374770016e+17,1097270237453.0,13366470.0,86057958306.0,0.0,0.0,0.0,3.4548824374770016e+17,941844599113.0,2794556361.0
2015-01-20,2.7414458349884525e+17,1175028253445.0,13250336.0,87001525719.0,0.0,0.0,0.0,2.7414458349884525e+17,1072274363843.0,2517139645.0
2015-01-21,2.8418502896642275e+17,1117081260482.0,13778999.0,87813697098.0,0.0,0.0,0.0,2.8418502896642275e+17,981409829585.0,2623103251.0
2015-01-22,3.3609286815488083e+17,1164356328996.0,12861207.0,83538922001.0,0.0,0.0,0.0,3.3609286815488083e+17,1015344296915.0,2618439661.0
2015-01-23,2.809923512272681e+17,1237555635875.0,13063633.0,102600560590.0,0.0,0.0,0.0,2.809923512272681e+17,1026263131484.0,2508082377.0
2015-01-24,2.6731810154695213e+17,1171950148811.0,13665804.0,99593823564.0,0.0,0.0,0.0,2.6731810154695213e+17,1026706002723.0,2375411179.0
2015-01-25,2.7915105028574883e+17,1242741857725.0,13900687.0,104567259274.0,0.0,0.0,0.0,2.7915105028574883e+17,1012312850080.0,2519663644.0
2015-01-26,2.750025396283286e+17,1228568205378.0,13423061.0,98439650620.0,0.0,0.0,0.0,2.750025396283286e+17,1086568092276.0,2579780247.0
2015-01-27,2.957861587505888e+17,1241274983014.0,12559164.0,98544551600.0,0.0,0.0,0.0,2.957861587505888e+17,1134575226008.0,2393573123.0
2015-01-28,3.1872224317321805e+17,1270384029894.0,12623870.0,88615778424.0,0.0,0.0,0.0,3.1872224317321805e+17,1131518925175.0,2525633544.0
2015-01-29,3.3912809195582803e+17,1260317861899.0,13040613.0,86330202825.0,0.0,0.0,0.0,3.3912809195582803e+17,1092600699687.0,2891996311.0
2015-01-30,3.177054245622953e+17,1252007959359.0,13261403.0,89541666618.0,0.0,0.0,0.0,3.177054245622953e+17,1041910808382.0,2434461530.0
2015-01-31,3.02786161350196e+17,1227086420963.0,12949284.0,86615390639.0,0.0,0.0,0.0,3.02786161350196e+17,1007946803887.0,2648567971.0
2015-02-01,3.515885247919806e+17,1217749279180.0,12797238.0,86694755907.0,0.0,0.0,0.0,3.515885247919806e+17,1081169174621.0,2379951905.0
2015-02-02,3.061493275370878e+17,1265355169596.0,12610155.0,103982342948.0,0.0,0.0,0.0,3.061493275370878e+17,1110676214357.0,2587044111.0
2015-02-03,2.979029039953488e+17,1224593886437.0,13065999.0,105402205850.0,0.0,0.0,0.0,2.979029039953488e+17,1150940803555.0,2670459211.0
2015-02-04,3.0770433521604474e+17,1210156748749.0,12268182.0,104087280648.0,0.0,0.0,0.0,3.0770433521604474e+17,1101044685036.0,2844246405.0
2015-02-05,3.080797370567797e+17,1122416795317.0,12414734.0,98062435926.0,0.0,0.0,0.0,3.080797370567797e+17,1044201973384.0,3135793624.0
2015-02-06,3.49279889333802e+17,1241476654438.0,12120197.0,97790059093.0,0.0,0.0,0.0,3.49279889333802e+17,1080226440282.0,2486952167.0
2015-02-07,3.476852041590579e+17,1253342046312.0,13862846.0,97592038783.0,0.0,0.0,0.0,3.476852041590579e+17,1107614088912.0,2380594063.0
2015-02-08,2.913969690351336e+17,1155807446572.0,13431122.0,94021488717.0,0.0,0.0,0.0,2.913969690351336e+17,1021141187713.0,2463621889.0
2015-02-09,3.1669203252277037e+17,1150659149947.0,12794086.0,96361180191.0,0.0,0.0,0.0,3.1669203252277037e+17,1008876515704.0,2457644359.0
2015-02-10,3.416173535595201e+17,1098887168559.0,13175748.0,103708819188.0,0.0,0.0,0.0,3.416173535595201e+17,1086072382669.0,2360437910.0
2015-02-11,3.3151936980921446e+17,1221826939542.0,13401229.0,97311489655.0,0.0,0.0,0.0,3.3151936980921446e+17,1086943085608.0,2437706361.0
2015-02-12,3.1135099273232915e+17,1213129404011.0,12826084.0,92915094816.0,0.0,0.0,0.0,3.1135099273232915e+17,1151564415570.0,2354583107.0
2015-02-13,2.94169713164856e+17,1175900842171.0,12634280.0,104903466961.0,0.0,0.0,0.0,2.94169713164856e+17,1016312242995.0,2432405791.0
2015-02-14,3.451919280683307e+17,1214058310815.0,13003776.0,97929485619.0,0.0,0.0,0.0,3.451919280683307e+17,1178828003908.0,2420409174.0
2015-02-15,3.0912652800516435e+17,1248090178313.0,13588531.0,96856137006.0,0.0,0.0,0.0,3.0912652800516435e+17,1062250820283.0,2283340569.0
2015-02-16,3.4562524374856755e+17,1149785316991.0,12416795.0,94453845410.0,0.0,0.0,0.0,3.4562524374856755e+17,1102941860154.0,2580870886.0
2015-02-17,3.430026783197005e+17,1166442621363.0,12353902.0,99368252410.0,0.0,0.0,0.0,3.430026783197005e+17,1048979000251.0,2310245977.0
2015-02-18,3.465582764331201e+17,1205038352762.0,11626001.0,100418524967.0,0.0,0.0,0.0,3.465582764331201e+17,1046153186832.0,2272189554.0
2015-02-19,3.772128761171371e+17,1130755907363.0,12629506.0,100622800261.0,0.0,0.0,0.0,3.772128761171371e+17,1055922522692.0,2248519228.0
2015-02-20,3.6337801219575475e+17,1136144815421.0,12533778.0,111831571519.0,0.0,0.0,0.0,3.6337801219575475e+17,1078001523524.0,2109063624.0
2015-02-21,3.1466481709601056e+17,1154263934892.0,12718136.0,103557192813.0,0.0,0.0,0.0,3.1466481709601056e+17,1054112695197.0,2478874601.0
2015-02-22,3.2684241850453165e+17,1227253827118.0,13659743.0,103290422976.0,0.0,0.0,0.0,3.2684241850453165e+17,1034837334456.0,2219728576.0
2015-02-23,3.4110402389448435e+17,1181436930894.0,14129767.0,89947948097.0,0.0,0.0,0.0,3.4110402389448435e+17,1049996443587.0,2271405587.0
2015-02-24,3.1100997271169805e+17,1176255493694.0,14439732.0,102975504638.0,0.0,0.0,0.0,3.1100997271169805e+17,1067027122535.0,2139522143.0
2015-02-25,3.3935165802045286e+17,1200402798239.0,14319238.0,95324460072.0,0.0,0.0,0.0,3.3935165802045286e+17,1068780098394.0,2247928804.0
2015-02-26,3.561042653404521e+17,1180763134391.0,14591422.0,97535823220.0,0.0,0.0,0.0,3.561042653404521e+17,1092036649502.0,2378343478.0
2015-02-27,3.5732474772393715e+17,1093410596305.0,13836430.0,103325805806.0,0.0,0.0,0.0,3.5732474772393715e+17,1018673924914.0,2218182258.0
2015-02-28,3.393041767516713e+17,1184622342738.0,14238247.0,100815066834.0,0.0,0.0,0.0,3.393041767516713e+17,1063474108040.0,2196926870.0
2015-03-01,3.404246428273111e+17,1201154455252.0,13771224.0,107913411555.0,0.0,0.0,0.0,3.404246428273111e+17,1016970429851.0,2395439785.0
2015-03-02,3.326550604690451e+17,1143397139342.0,15105029.0,99518175481.0,0.0,0.0,0.0,3.326550604690451e+17,971521184969.0,2217432015.0
2015-03-03,3.706595941516247e+17,1098981985295.0,14659111.0,88980149832.0,0.0,0.0,0.0,3.706595941516247e+17,1058505264370.0,2254963651.0
2015-03-04,3.5961961302162496e+17,1143679952655.0,14540803.0,104945541801.0,0.0,0.0,0.0,3.5961961302162496e+17,992390202311.0,2096030089.0
2015-03-05,2.999489940024509e+17,1059284072137.0,14063494.0,97239849235.0,0.0,0.0,0.0,2.999489940024509e+17,1048616488363.0,2263305846.0
2015-03-06,3.395691131145062e+17,1069953568916.0,15585718.0,116069121672.0,0.0,0.0,0.0,3.395691131145062e+17,1064361608203.0,2084595373.0
2015-03-07,3.287697143239352e+17,1120735809046.0,15716065.0,116286286396.0,0.0,0.0,0.0,3.287697143239352e+17,1122241549217.0,2344869553.0
2015-03-08,3.5283249018714566e+17,1160337643729.0,14949989.0,109451333060.0,0.0,0.0,0.0,3.5283249018714566e+17,1048541348308.0,2548010482.0
2015-03-09,3.497755177566387e+17,1197861181384.0,14925211.0,105816239013.0,0.0,0.0,0.0,3.497755177566387e+17,1130769045928.0,2466039397.0
2015-03-10,3.341047886803668e+17,1191335711336.0,15169709.0,104085847892.0,0.0,0.0,0.0,3.341047886803668e+17,1170429640912.0,2249695255.0
2015-03-11,3.8700941958712384e+17,1218673754403.0,15742152.0,101575737953.0,0.0,0.0,0.0,3.8700941958712384e+17,1079782447918.0,2255608172.0
2015-03-12,3.282891220838586e+17,1200472886322.0,15347508.0,110640589444.0,0.0,0.0,0.0,3.282891220838586e+17,1085390237665.0,2327881590.0
2015-03-13,3.278683380900482e+17,1145077929980.0,16571981.0,103437661866.0,0.0,0.0,0.0,3.278683380900482e+17,1123183429649.0,2228279712.0
2015-03-14,3.293950116808866e+17,1239392767021.0,16134650.0,101529281185.0,0.0,0.0,0.0,3.293950116808866e+17,1092197443602.0,1757279637.0
2015-03-15,3.2739802309213997e+17,1152246538239.0,16222076.0,105281541561.0,0.0,0.0,0.0,3.2739802309213997e+17,1064105725308.0,2041024275.0
2015-03-16,3.344007298326075e+17,1102121627837.0,15609820.0,102440582948.0,0.0,0.0,0.0,3.344007298326075e+17,1091106515477.0,2111764470.0
2015-03-17,3.2164369185896755e+17,1098073416866.0,15602876.0,97427920820.0,0.0,0.0,0.0,3.2164369185896755e+17,999700852061.0,1928773361.0
2015-03-18,3.321111603428129e+17,990214315722.0,15524616.0,101153655024.0,0.0,0.0,0.0,3.321111603428129e+17,816715060934.0,2048524843.0
2015-03-19,3.44433072118045e+17,851169467689.0,15638713.0,103452453442.0,0.0,0.0,0.0,3.44433072118045e+17,839135482444.0,2386335021.0
2015-03-20,3.253428641732164e+17,852005580227.0,15368339.0,112505597130.0,0.0,0.0,0.0,3.253428641732164e+17,867565792656.0,2698448568.0
2015-03-21,3.34785720067713e+17,1047276516275.0,15788519.0,113189915482.0,0.0,0.0,0.0,3.34785720067713e+17,1033709177624.0,2942568530.0
2015-03-22,3.193576981423325e+17,1166295666053.0,14917781.0,122859692141.0,0.0,0.0,0.0,3.193576981423325e+17,1068746901289.0,2766658449.0
2015-03-23,3.4907601159299494e+17,1167205166595.0,14611729.0,110314252917.0,0.0,0.0,0.0,3.4907601159299494e+17,1088692778040.0,3133138083.0
2015-03-24,3.834847952373843e+17,1140222173334.0,13829452.0,113858449280.0,0.0,0.0,0.0,3.834847952373843e+17,1076448197536.0,3150126491.0
2015-03-25,3.868979652525278e+17,1177444070681.0,14699838.0,114387379851.0,0.0,0.0,0.0,3.868979652525278e+17,1066902522366.0,2878428916.0
2015-03-26,3.5479257136739226e+17,1291443999968.0,14186027.0,116995834790.0,0.0,0.0,0.0,3.5479257136739226e+17,1149069652282.0,2966819944.0
2015-03-27,3.8698391715648845e+17,1138394607559.0,14129364.0,112108617393.0,0.0,0.0,0.0,3.8698391715648845e+17,1121510550862.0,3275805618.0
2015-03-28,3.63286583772694e+17,1185254745292.0,14918491.0,114671556921.0,0.0,0.0,0.0,3.63286583772694e+17,1127964532048.0,3275637983.0
2015-03-29,3.4982592060626675e+17,1248996928594.0,14742108.0,101811391212.0,0.0,0.0,0.0,3.4982592060626675e+17,1156638087551.0,3367842513.0
2015-03-30,3.316450727876758e+17,1213413796285.0,15800499.0,105794017040.0,0.0,0.0,0.0,3.316450727876758e+17,1137596496520.0,3271556955.0
2015-03-31,3.476139516436707e+17,1229218330913.0,15784730.0,89954529686.0,0.0,0.0,0.0,3.476139516436707e+17,1157501097338.0,2761518635.0
2015-04-01,3.2563458119460256e+17,1144043838944.0,15988073.0,78949526531.0,0.0,0.0,0.0,3.2563458119460256e+17,1030826811559.0,2704376560.0
2015-04-02,3.445199689491359e+17,1095240374777.0,16488702.0,89082155837.0,0.0,0.0,0.0,3.445199689491359e+17,1061243363166.0,2820919805.0
2015-04-03,3.649858794769233e+17,1195114499343.0,17497711.0,86483632924.0,0.0,0.0,0.0,3.649858794769233e+17,1173696473522.0,2879238388.0
2015-04-04,3.523226844051005e+17,1252779688119.0,16923624.0,77973937441.0,0.0,0.0,0.0,3.523226844051005e+17,1083227384589.0,2610887277.0
2015-04-05,3.623819211382556e+17,1191356074483.0,16123166.0,92977818762.0,0.0,0.0,0.0,3.623819211382556e+17,1110489207682.0,2604116214.0
2015-04-06,3.453326701761987e+17,1177546051387.0,16953418.0,97242923953.0,0.0,0.0,0.0,3.453326701761987e+17,1078673377862.0,2579592066.0
2015-04-07,3.50785852718679e+17,1207737634785.0,16625058.0,105677886409.0,0.0,0.0,0.0,3.50785852718679e+17,1159637378078.0,2566844814.0
2015-04-08,3.2222698310153894e+17,1254342198873.0,16792028.0,99701865260.0,0.0,0.0,0.0,3.2222698310153894e+17,1178644500245.0,2455665964.0
2015-04-09,3.412476351569771e+17,1213513154828.0,15749633.0,86794669250.0,0.0,0.0,0.0,3.412476351569771e+17,1129135165345.0,2276212333.0
2015-04-10,3.364360816669722e+17,1167206485064.0,17271234.0,83312509933.0,0.0,0.0,0.0,3.364360816669722e+17,1123770506890.0,2221497548.0
2015-04-11,3.6182720656727424e+17,1192446180461.0,17341236.0,80149213391.0,0.0,0.0,0.0,3.6182720656727424e+17,1168096774238.0,2332372772.0
2015-04-12,3.4347189885412864e+17,1233303814082.0,16902660.0,88276223775.0,0.0,0.0,0.0,3.4347189885412864e+17,1214697351116.0,2335894383.0
2015-04-13,3.285936572980151e+17,1227128740750.0,16358203.0,90737557483.0,0.0,0.0,0.0,3.285936572980151e+17,1096036533150.0,2565081259.0
2015-04-14,3.895691220888273e+17,1095643180053.0,16850142.0,88531696395.0,0.0,0.0,0.0,3.895691220888273e+17,1113625160951.0,2365229970.0
2015-04-15,3.212744672568048e+17,1197339566785.0,16289235.0,92476606695.0,0.0,0.0,0.0,3.212744672568048e+17,1168425143726.0,2520578589.0
2015-04-16,3.35681372520516e+17,1294154681773.0,16454212.0,85018207732.0,0.0,0.0,0.0,3.35681372520516e+17,1181908706066.0,2424256102.0
2015-04-17,3.192695693751396e+17,1199558349737.0,16468128.0,89941522851.0,0.0,0.0,0.0,3.192695693751396e+17,1072839011192.0,2533063824.0
2015-04-18,3.338019590281083e+17,1105331289031.0,17439444.0,96961814227.0,0.0,0.0,0.0,3.338019590281083e+17,1109003747432.0,2509529881.0
2015-04-19,3.5296456153999795e+17,1172832869928.0,15820825.0,99642259212.0,0.0,0.0,0.0,3.5296456153999795e+17,1099688459043.0,2611564384.0
2015-04-20,3.501482885275549e+17,1193855486698.0,16728800.0,90645294561.0,0.0,0.0,0.0,3.501482885275549e+17,1169924582196.0,2688642841.0
2015-04-21,3.861707925279198e+17,1227005190641.0,15663037.0,84330731751.0,0.0,0.0,0.0,3.861707925279198e+17,1148968123641.0,2738481913.0
2015-04-22,3.483138849130516e+17,1152550029690.0,15044940.0,88195017111.0,0.0,0.0,0.0,3.483138849130516e+17,1097239844747.0,3312638373.0
2015-04-23,3.3744431533090515e+17,1200394147997.0,15206740.0,84347749723.0,0.0,0.0,0.0,3.3744431533090515e+17,1051864314067.0,3085291508.0
2015-04-24,2.974197283767403e+17,1145274014665.0,16150969.0,75641470970.0,0.0,0.0,0.0,2.974197283767403e+17,1095930659754.0,3133958087.0
2015-04-25,3.5055377915197024e+17,1111628908296.0,17209523.0,88994633644.0,0.0,0.0,0.0,3.5055377915197024e+17,1131938728049.0,2549790025.0
2015-04-26,3.620482818241787e+17,1231214288203.0,16017078.0,98057220446.0,0.0,0.0,0.0,3.620482818241787e+17,1114317750827.0,2357992849.0
2015-04-27,3.271501406035836e+17,1170664514500.0,15298648.0,92673903727.0,0.0,0.0,0.0,3.271501406035836e+17,1077973224579.0,2341639580.0
2015-04-28,3.536258894480108e+17,1110536642284.0,15443274.0,78361000879.0,0.0,0.0,0.0,3.536258894480108e+17,1050895812802.0,2511091375.0
2015-04-29,3.24131116485381e+17,1200886628929.0,14491665.0,71348940317.0,0.0,0.0,0.0,3.24131116485381e+17,1143499177031.0,2627705875.0
2015-04-30,3.115371392548984e+17,1229724041779.0,14891054.0,95309390980.0,0.0,0.0,0.0,3.115371392548984e+17,1119691197570.0,2605715494.0
2015-05-01,3.391848759939453e+17,1202415179858.0,14322638.0,98830265297.0,0.0,0.0,0.0,3.391848759939453e+17,1097516901045.0,2413830717.0
2015-05-02,3.4958985848199354e+17,1138979924889.0,14176635.0,96784818258.0,0.0,0.0,0.0,3.4958985848199354e+17,950683964655.0,2544951401.0
2015-05-03,3.400806352739908e+17,1119387085343.0,14400352.0,93909395462.0,0.0,0.0,0.0,3.400806352739908e+17,976880231367.0,2278115654.0
2015-05-04,3.2524075649010554e+17,1120988078286.0,14431522.0,100585651191.0,0.0,0.0,0.0,3.2524075649010554e+17,1005929898986.0,2567470310.0
2015-05-05,3.384047084395307e+17,1093751832670.0,13463348.0,86620179453.0,0.0,0.0,0.0,3.384047084395307e+17,987626827799.0,2478675587.0
2015-05-06,3.584477392503542e+17,1068657379522.0,12976346.0,93772567102.0,0.0,0.0,0.0,3.584477392503542e+17,1048509099672.0,2604425890.0
2015-05-07,3.6868615774278694e+17,1142095280395.0,13231970.0,85340438575.0,0.0,0.0,0.0,3.6868615774278694e+17,1066933069506.0,2168873462.0
2015-05-08,3.484007890298341e+17,1201283502321.0,13504314.0,93299401709.0,0.0,0.0,0.0,3.484007890298341e+17,1100179120114.0,2271454208.0
2015-05-09,3.180196804902035e+17,1212825995332.0,13627896.0,82854615959.0,0.0,0.0,0.0,3.180196804902035e+17,1022764356984.0,2110264408.0
2015-05-10,3.0897006920833946e+17,1192871315337.0,12771846.0,84387750638.0,0.0,0.0,0.0,3.0897006920833946e+17,1098754021310.0,2248622982.0
2015-05-11,3.4327315110626925e+17,1180738414183.0,13209026.0,86920059027.0,0.0,0.0,0.0,3.4327315110626925e+17,1035580280431.0,2476570626.0
2015-05-12,3.80357347781098e+17,1051029244558.0,12938445.0,92766056907.0,0.0,0.0,0.0,3.80357347781098e+17,1082892089882.0,2090328924.0
2015-05-13,3.659590332852152e+17,1173848544502.0,13466828.0,89619665492.0,0.0,0.0,0.0,3.659590332852152e+17,1101564403718.0,2184151103.0
2015-05-14,3.614068538968061e+17,1147741467210.0,13318023.0,93101540948.0,0.0,0.0,0.0,3.614068538968061e+17,1107880485807.0,2323794145.0
2015-05-15,3.706658307186032e+17,1163859338525.0,13909549.0,95449514910.0,0.0,0.0,0.0,3.706658307186032e+17,1049224634246.0,2388744479.0
2015-05-16,3.288335656339858e+17,1158471013610.0,14460650.0,99983236590.0,0.0,0.0,0.0,3.288335656339858e+17,1096380145041.0,2051657180.0
2015-05-17,3.784220209748858e+17,1147558785379.0,15192339.0,103535284634.0,0.0,0.0,0.0,3.784220209748858e+17,1086859825401.0,1966319784.0
2015-05-18,3.508911530024716e+17,1146400062828.0,14692483.0,87979455042.0,0.0,0.0,0.0,3.508911530024716e+17,1125860645546.0,2152320652.0
2015-05-19,3.409339718034234e+17,1195649778600.0,14744870.0,88362410396.0,0.0,0.0,0.0,3.409339718034234e+17,1098569228978.0,2359667120.0
2015-05-20,3.319199787692306e+17,1204691511045.0,14503999.0,82969426856.0,0.0,0.0,0.0,3.319199787692306e+17,1108944999367.0,2457487155.0
2015-05-21,3.750754299094143e+17,1128132715803.0,14475797.0,75235459451.0,0.0,0.0,0.0,3.750754299094143e+17,1036449426672.0,2920425981.0
2015-05-22,3.456776467031511e+17,1111853713798.0,15145511.0,81964330943.0,0.0,0.0,0.0,3.456776467031511e+17,1045770041149.0,3484669615.0
2015-05-23,3.253386903620104e+17,1126832504171.0,14707964.0,87996450605.0,0.0,0.0,0.0,3.253386903620104e+17,1049420412964.0,4447502263.0
2015-05-24,3.032958407985736e+17,1162045645473.0,14981775.0,87175638769.0,0.0,0.0,0.0,3.032958407985736e+17,1045264583406.0,5340984386.0
2015-05-25,3.636941620300477e+17,1136625598076.0,13762454.0,83078451650.0,0.0,0.0,0.0,3.636941620300477e+17,1065866228271.0,5029653029.0
2015-05-26,3.32258476056569e+17,1142076399017.0,14209911.0,85464418249.0,0.0,0.0,0.0,3.32258476056569e+17,1035369328131.0,4760673868.0
2015-05-27,3.4291845292616045e+17,1075950262511.0,13967936.0,82676323404.0,0.0,0.0,0.0,3.4291845292616045e+17,1052384383918.0,5455348255.0
2015-05-28,3.2822909723189664e+17,1122262025535.0,13113180.0,81810306883.0,0.0,0.0,0.0,3.2822909723189664e+17,1006270868699.0,5939896168.0
2015-05-29,3.6761008097787456e+17,1012472521369.0,11796758.0,82945927914.0,0.0,0.0,0.0,3.6761008097787456e+17,980976889688.0,5558135941.0
2015-05-30,3.1687721777189203e+17,1124085265385.0,12293840.0,79379494379.0,0.0,0.0,0.0,3.1687721777189203e+17,1022061179569.0,7713070861.0
2015-05-31,3.506746101877756e+17,1177080554392.0,12415381.0,76282587092.0,0.0,0.0,0.0,3.506746101877756e+17,1089937293206.0,7365764049.0
2015-06-01,3.4431677665650816e+17,1162223199047.0,11777048.0,76534554597.0,0.0,0.0,0.0,3.4431677665650816e+17,1078024145109.0,7039035847.0
2015-06-02,3.291543848554592e+17,1126670036729.0,12063666.0,79035568507.0,0.0,0.0,0.0,3.291543848554592e+17,1034894801049.0,8187503571.0
2015-06-03,3.546233453741335e+17,1118866569914.0,12116474.0,84619231371.0,0.0,0.0,0.0,3.546233453741335e+17,1024954685486.0,8735174555.0
2015-06-04,3.314291598982256e+17,1173986873883.0,12084995.0,77495978818.0,0.0,0.0,0.0,3.314291598982256e+17,1073061581716.0,9255455907.0
2015-06-05,3.434665624555477e+17,1165153498333.0,12693531.0,83000754706.0,0.0,0.0,0.0,3.434665624555477e+17,1030026025904.0,10084725751.0
2015-06-06,3.677531332454324e+17,1148092943069.0,13861977.0,80323645298.0,0.0,0.0,0.0,3.677531332454324e+17,1095001451923.0,11226059404.0
2015-06-07,3.92929912306713e+17,1152496049080.0,13240854.0,79433686614.0,0.0,0.0,0.0,3.92929912306713e+17,1079244015765.0,10610158562.0
2015-06-08,3.4797077063288083e+17,1150740143738.0,14214808.0,76744021755.0,0.0,0.0,0.0,3.4797077063288083e+17,1040659622189.0,13094579365.0
2015-06-09,3.713507317036807e+17,1096014483123.0,12402519.0,72916688892.0,0.0,0.0,0.0,3.713507317036807e+17,1123941823036.0,12962019602.0
2015-06-10,3.7443200927539354e+17,1137637643019.0,12100335.0,76253112763.0,0.0,0.0,0.0,3.7443200927539354e+17,1049314218372.0,13581313990.0
2015-06-11,3.8485830898496774e+17,1030734020074.0,11376033.0,72418713435.0,0.0,0.0,0.0,3.8485830898496774e+17,1029073287603.0,14665703278.0
2015-06-12,3.215680634889454e+17,1145316641195.0,11682421.0,69514380088.0,0.0,0.0,0.0,3.215680634889454e+17,1136416752870.0,13701230119.0
2015-06-13,3.555508726061766e+17,1086145214002.0,11799920.0,70805067428.0,0.0,0.0,0.0,3.555508726061766e+17,1062595946190.0,11170491811.0
2015-06-14,3.851881039925354e+17,1046022124376.0,12767624.0,77253862594.0,0.0,0.0,0.0,3.851881039925354e+17,1096826811562.0,11600429143.0
2015-06-15,3.640686684037906e+17,1097562220664.0,10952782.0,70705472122.0,0.0,0.0,0.0,3.640686684037906e+17,1082262348434.0,10842815668.0
2015-06-16,3.2319082855238886e+17,1031476892720.0,11974061.0,71241635190.0,0.0,0.0,0.0,3.2319082855238886e+17,997136323996.0,11293022310.0
2015-06-17,3.284710119863932e+17,1065458046266.0,12698944.0,72800470635.0,0.0,0.0,0.0,3.284710119863932e+17,1065630560138.0,13239411190.0
2015-06-18,3.88083414034127e+17,1150754052600.0,12290686.0,73962852445.0,0.0,0.0,0.0,3.88083414034127e+17,1117778160012.0,14107843581.0
2015-06-19,3.877605381770329e+17,1086327988131.0,11808966.0,72591611413.0,0.0,0.0,0.0,3.877605381770329e+17,1067541418537.0,16041162165.0
2015-06-20,3.4541578743065626e+17,1095359477538.0,12863523.0,76876621725.0,0.0,0.0,0.0,3.4541578743065626e+17,1028684663552.0,12464486525.0
2015-06-21,3.1783386707857197e+17,1196364364849.0,12932755.0,75413589780.0,0.0,0.0,0.0,3.1783386707857197e+17,1118849357262.0,13013204991.0
2015-06-22,3.442357339734939e+17,1193305793237.0,12532012.0,75955037269.0,0.0,0.0,0.0,3.442357339734939e+17,1056178368726.0,13259750703.0
2015-06-23,3.5908266494546003e+17,1172426527532.0,11995724.0,71100876237.0,0.0,0.0,0.0,3.5908266494546003e+17,1029910248368.0,16143337847.0
2015-06-24,3.7747392618738086e+17,1091534852164.0,11377945.0,52727143784.0,0.0,0.0,0.0,3.7747392618738086e+17,1096257225370.0,14042667534.0
2015-06-25,3.757524930134762e+17,1188741801585.0,11447149.0,55672129976.0,0.0,0.0,0.0,3.757524930134762e+17,1169854600492.0,12765334689.0
2015-06-26,3.829083222301365e+17,1220182675140.0,11822981.0,56838806035.0,0.0,0.0,0.0,3.829083222301365e+17,1072856641077.0,12419130588.0
2015-06-27,3.3791117091450035e+17,1122284909208.0,13476196.0,52168367388.0,0.0,0.0,0.0,3.3791117091450035e+17,1136954222966.0,13090473540.0
2015-06-28,3.463642168488562e+17,1223055790781.0,12644875.0,55990871022.0,0.0,0.0,0.0,3.463642168488562e+17,1220067902578.0,11177976386.0
