Date,Bitcoin,Litecoin,Monero,Dash,ZCash,Bitcoin Cash,Ethereum Classic,Bitcoin Gold,Dogecoin,Vertcoin
2017-05-01,9.6,2.376,2.099,2.585,2.483,0.0,0.237,9.6,1.037,2.562
2017-05-02,9.114,1.97,2.003,2.633,2.558,0.0,0.24,9.114,1.037,2.567
2017-05-03,10.909,1.839,1.965,2.609,2.5,0.0,0.242,10.909,1.052,2.384
2017-05-04,8.571,2.243,1.973,2.604,2.487,0.0,0.242,8.571,1.04,2.311
2017-05-05,11.163,2.202,2.02,2.682,2.531,0.0,0.237,11.163,1.042,2.483
2017-05-06,8.571,2.384,2.048,2.618,2.478,0.0,0.24,8.571,1.044,2.445
2017-05-07,8.623,2.246,1.887,2.628,2.513,0.0,0.238,8.623,1.04,2.326
2017-05-08,8.0,2.323,2.096,2.599,2.5,0.0,0.241,8.0,1.052,2.457
2017-05-09,9.29,2.4,1.989,2.652,2.491,0.0,0.239,9.29,1.045,2.642
2017-05-10,9.73,2.535,2.028,2.642,2.517,0.0,0.242,9.73,1.05,2.487
2017-05-11,10.667,2.254,1.858,2.581,2.517,0.0,0.238,10.667,1.043,2.764
2017-05-12,9.351,2.162,2.09,2.652,2.5,0.0,0.24,9.351,1.041,2.466
2017-05-13,9.114,2.078,1.986,2.623,2.544,0.0,0.242,9.114,1.038,2.376
2017-05-14,8.78,2.219,2.063,2.618,2.491,0.0,0.233,8.78,1.037,2.581
2017-05-15,8.471,2.304,1.928,2.618,2.483,0.0,0.243,8.471,1.043,2.437
2017-05-16,10.909,2.38,2.152,2.613,2.59,0.0,0.239,10.909,1.043,2.662
2017-05-17,9.29,2.785,1.923,2.652,2.509,0.0,0.242,9.29,1.043,2.349
2017-05-18,10.141,2.42,2.017,2.633,2.474,0.0,0.239,10.141,1.049,2.361
2017-05-19,8.78,2.672,1.997,2.618,2.522,0.0,0.241,8.78,1.033,2.509
2017-05-20,8.727,2.372,1.897,2.618,2.487,0.0,0.242,8.727,1.056,2.357
2017-05-21,9.796,2.365,2.02,2.623,2.54,0.0,0.242,9.796,1.039,2.903
2017-05-22,9.863,2.264,2.057,2.637,2.474,0.0,0.241,9.863,1.035,2.732
2017-05-23,8.571,2.408,2.099,2.623,2.491,0.0,0.236,8.571,1.04,2.647
2017-05-24,9.351,2.652,1.89,2.633,2.522,0.0,0.22,9.351,1.044,2.558
2017-05-25,8.834,2.609,1.989,2.609,2.466,0.0,0.232,8.834,1.034,2.33
2017-05-26,9.412,2.361,1.938,2.613,2.558,0.0,0.243,9.412,1.039,2.487
2017-05-27,8.571,2.637,2.045,2.609,2.504,0.0,0.238,8.571,1.032,2.319
2017-05-28,8.727,2.604,1.928,2.642,2.496,0.0,0.236,8.727,1.034,2.604
2017-05-29,9.536,2.599,2.063,2.633,2.517,0.0,0.244,9.536,1.029,2.404
2017-05-30,8.045,2.136,2.037,2.633,2.526,0.0,0.24,8.045,1.043,2.727
2017-05-31,8.78,2.491,1.981,2.618,2.513,0.0,0.242,8.78,1.034,2.599
2017-06-01,8.471,2.319,1.989,2.628,2.549,0.0,0.234,8.471,1.039,2.341
2017-06-02,9.863,2.268,1.957,2.618,2.487,0.0,0.242,9.863,1.05,2.531
2017-06-03,7.5,2.388,1.994,2.652,2.504,0.0,0.238,7.5,1.044,2.449
2017-06-04,8.944,2.581,1.959,2.613,2.47,0.0,0.241,8.944,1.045,2.282
2017-06-05,8.78,2.432,1.902,2.672,2.522,0.0,0.237,8.78,1.042,2.759
2017-06-06,9.536,2.775,2.229,2.585,2.531,0.0,0.241,9.536,1.047,2.432
2017-06-07,8.727,3.032,1.992,2.642,2.474,0.0,0.236,8.727,1.042,2.595
2017-06-08,8.727,3.179,1.92,2.604,2.526,0.0,0.241,8.727,1.042,2.319
2017-06-09,9.536,3.388,2.008,2.652,2.496,0.0,0.239,9.536,1.039,2.192
2017-06-10,10.213,3.31,2.006,2.633,2.504,0.0,0.242,10.213,1.047,2.851
2017-06-11,9.863,2.424,2.051,2.637,2.535,0.0,0.232,9.863,1.037,2.707
2017-06-12,9.796,2.102,1.905,2.613,2.491,0.0,0.248,9.796,1.043,2.441
2017-06-13,10.213,2.031,1.959,2.637,2.517,0.0,0.243,10.213,1.031,2.637
2017-06-14,10.286,2.487,2.111,2.628,2.487,0.0,0.239,10.286,1.039,2.558
2017-06-15,9.474,2.553,1.981,2.652,2.504,0.0,0.239,9.474,1.055,2.278
2017-06-16,9.73,2.59,2.037,2.633,2.544,0.0,0.238,9.73,1.039,2.504
2017-06-17,9.931,2.404,2.006,2.585,2.496,0.0,0.234,9.931,1.041,2.38
2017-06-18,9.931,2.209,1.962,2.613,2.5,0.0,0.235,9.931,1.04,2.662
2017-06-19,9.536,2.0,1.965,2.637,2.535,0.0,0.238,9.536,1.034,2.33
2017-06-20,10.511,2.175,1.912,2.637,2.504,0.0,0.235,10.511,1.049,2.38
2017-06-21,10.286,2.796,1.981,2.618,2.478,0.0,0.237,10.286,1.039,2.491
2017-06-22,10.36,2.491,2.017,2.662,2.531,0.0,0.239,10.36,1.047,2.372
2017-06-23,9.0,2.785,2.011,2.609,2.5,0.0,0.235,9.0,1.046,2.278
2017-06-24,9.863,2.567,2.054,2.642,2.509,0.0,0.243,9.863,1.045,2.702
2017-06-25,11.803,2.517,2.003,2.609,2.549,0.0,0.233,11.803,1.049,2.297
2017-06-26,10.141,2.613,2.011,2.609,2.483,0.0,0.237,10.141,1.03,2.562
2017-06-27,10.992,2.796,1.907,2.633,2.47,0.0,0.242,10.992,1.048,2.791
2017-06-28,9.172,2.441,2.028,2.628,2.522,0.0,0.24,9.172,1.04,2.286
2017-06-29,12.0,2.271,1.957,2.633,2.517,0.0,0.238,12.0,1.037,2.609
2017-06-30,9.351,2.517,2.081,2.637,2.513,0.0,0.237,9.351,1.036,2.243
2017-07-01,8.78,2.562,1.885,2.595,2.496,0.0,0.235,8.78,1.055,2.796
2017-07-02,7.66,2.628,2.02,2.633,2.517,0.0,0.242,7.66,1.045,2.535
2017-07-03,8.471,2.496,2.081,2.633,2.522,0.0,0.239,8.471,1.05,2.353
2017-07-04,9.412,2.404,1.887,2.623,2.513,0.0,0.234,9.412,1.041,2.509
2017-07-05,9.664,2.226,1.965,2.618,2.54,0.0,0.239,9.664,1.04,2.544
2017-07-06,10.141,2.282,1.957,2.628,2.487,0.0,0.24,10.141,1.058,2.567
2017-07-07,9.73,2.282,2.133,2.637,2.526,0.0,0.238,9.73,1.041,2.642
2017-07-08,8.727,2.517,1.902,2.585,2.47,0.0,0.239,8.727,1.038,2.408
2017-07-09,10.435,2.558,2.006,2.633,2.549,0.0,0.238,10.435,1.04,2.59
2017-07-10,7.31,2.408,2.008,2.613,2.453,0.0,0.232,7.31,1.04,2.368
2017-07-11,0.0,2.571,2.02,2.637,2.558,0.0,0.237,0.0,1.046,2.491
2017-07-12,8.136,2.437,1.943,2.599,2.526,0.0,0.228,8.136,1.038,2.445
2017-07-13,9.172,2.357,1.997,2.687,2.531,0.0,0.239,9.172,1.039,2.544
2017-07-14,10.36,2.54,1.986,2.604,2.5,0.0,0.236,10.36,1.059,2.474
2017-07-15,11.339,2.553,2.078,2.59,2.509,0.0,0.24,11.339,1.04,2.341
2017-07-16,8.834,2.275,1.895,2.672,2.517,0.0,0.236,8.834,1.044,2.437
2017-07-17,9.73,2.075,2.14,2.599,2.513,0.0,0.237,9.73,1.041,2.5
2017-07-18,8.727,2.195,1.86,2.628,2.5,0.0,0.239,8.727,1.048,2.392
2017-07-19,9.664,2.136,2.031,2.623,2.535,0.0,0.249,9.664,1.046,2.365
2017-07-20,8.889,2.24,2.051,2.618,2.5,0.0,0.24,8.889,1.038,2.361
2017-07-21,9.351,2.195,1.875,2.657,2.491,0.0,0.237,9.351,1.041,2.647
2017-07-22,9.0,2.289,2.099,2.581,2.517,0.0,0.238,9.0,1.03,2.38
2017-07-23,8.372,2.202,1.994,2.633,2.517,0.0,0.24,8.372,1.033,2.457
2017-07-24,8.09,2.47,1.973,2.637,2.496,0.0,0.241,8.09,1.038,2.613
2017-07-25,9.73,2.558,2.025,2.609,2.553,0.0,0.235,9.73,1.034,2.677
2017-07-26,9.796,2.478,1.89,2.633,2.496,0.0,0.238,9.796,1.042,2.404
2017-07-27,9.351,2.353,1.973,2.633,2.509,0.0,0.24,9.351,1.037,2.408
2017-07-28,9.6,2.304,2.108,2.609,2.522,0.0,0.237,9.6,1.042,2.549
2017-07-29,9.172,2.254,1.967,2.667,2.453,0.0,0.239,9.172,1.04,2.613
2017-07-30,9.796,2.202,2.087,2.585,2.571,0.0,0.238,9.796,1.043,2.441
2017-07-31,9.931,2.54,1.93,2.642,2.513,0.0,0.235,9.931,1.046,2.396
2017-08-01,9.664,2.445,2.034,2.633,2.54,160.0,0.24,9.664,1.045,2.682
2017-08-02,9.474,2.38,2.011,2.623,2.441,205.714,0.235,9.474,1.043,2.449
2017-08-03,10.435,2.496,2.02,2.623,2.567,41.143,0.238,10.435,1.037,2.531
2017-08-04,8.045,2.372,1.994,2.618,2.47,75.789,0.239,8.045,1.039,2.326
2017-08-05,8.136,2.496,1.943,2.628,2.544,110.769,0.242,8.136,1.043,2.609
2017-08-06,10.286,2.657,2.127,2.642,2.5,22.154,0.241,10.286,1.044,2.595
2017-08-07,9.412,2.466,1.92,2.604,2.5,18.462,0.24,9.412,1.043,2.5
2017-08-08,8.78,2.38,1.975,2.652,2.54,62.609,0.241,8.78,1.045,2.633
2017-08-09,10.435,2.478,2.011,2.604,2.522,15.158,0.237,10.435,1.05,2.662
2017-08-10,10.746,2.449,2.006,2.618,2.491,14.4,0.24,10.746,1.047,2.432
2017-08-11,10.0,2.457,1.895,2.637,2.517,21.493,0.24,10.0,1.04,2.338
2017-08-12,10.667,2.509,2.143,2.618,2.478,20.0,0.241,10.667,1.047,2.609
2017-08-13,9.73,2.304,1.941,2.623,2.513,18.462,0.242,9.73,1.036,2.544
2017-08-14,11.077,2.585,1.941,2.604,2.526,15.824,0.239,11.077,1.043,2.753
2017-08-15,9.474,2.633,2.099,2.667,2.504,12.857,0.238,9.474,1.042,2.4
2017-08-16,11.077,2.738,1.986,2.628,2.513,17.143,0.241,11.077,1.044,2.462
2017-08-17,8.045,2.576,1.959,2.618,2.531,22.154,0.238,8.045,1.045,2.549
2017-08-18,9.664,2.567,1.994,2.623,2.5,22.154,0.238,9.664,1.04,2.457
2017-08-19,9.536,2.637,2.099,2.623,2.517,10.992,0.239,9.536,1.043,2.4
2017-08-20,11.077,2.372,1.938,2.613,2.478,3.103,0.236,11.077,1.046,2.457
2017-08-21,12.522,2.453,2.066,2.613,2.54,1.885,0.247,12.522,1.032,2.5
2017-08-22,16.18,2.219,1.87,2.637,2.513,1.684,0.236,16.18,1.052,2.662
2017-08-23,9.057,2.349,2.0,2.604,2.535,65.455,0.234,9.057,1.043,2.246
2017-08-24,14.257,2.326,2.048,2.642,2.491,2.531,0.239,14.257,1.043,2.198
2017-08-25,14.257,2.282,1.93,2.618,2.54,2.093,0.235,14.257,1.047,2.567
2017-08-26,13.714,2.33,1.718,2.642,2.504,2.13,0.24,13.714,1.04,2.785
2017-08-27,9.29,2.099,2.031,2.628,2.474,33.488,0.236,9.29,1.043,2.604
2017-08-28,11.163,2.037,2.008,2.637,2.517,8.276,0.239,11.163,1.037,2.441
2017-08-29,9.664,2.048,1.923,2.628,2.517,10.141,0.239,9.664,1.04,2.717
2017-08-30,8.571,2.054,2.229,2.613,2.487,16.744,0.239,8.571,1.033,2.42
2017-08-31,8.834,2.388,1.917,2.618,2.544,16.744,0.238,8.834,1.034,2.392
2017-09-01,8.276,2.323,1.915,2.637,2.474,12.414,0.223,8.276,1.043,2.609
2017-09-02,8.78,2.408,2.006,2.613,2.513,10.746,0.236,8.78,1.034,2.388
2017-09-03,9.351,2.453,2.072,2.642,2.54,10.992,0.24,9.351,1.037,2.4
2017-09-04,8.229,2.764,2.017,2.604,2.54,11.163,0.238,8.229,1.047,2.903
2017-09-05,7.31,2.432,1.954,2.618,2.487,12.857,0.24,7.31,1.038,2.236
2017-09-06,8.889,2.192,2.043,2.623,2.509,10.286,0.234,8.889,1.037,2.368
2017-09-07,8.182,2.311,1.912,2.628,2.517,6.957,0.24,8.182,1.056,2.657
2017-09-08,8.229,2.152,1.938,2.642,2.517,7.66,0.238,8.229,1.038,2.42
2017-09-09,8.521,2.483,2.034,2.633,2.54,9.114,0.242,8.521,1.045,2.416
2017-09-10,10.435,2.732,2.043,2.613,2.487,9.29,0.239,10.435,1.043,2.522
2017-09-11,8.276,2.412,1.967,2.642,2.5,8.276,0.238,8.276,1.036,2.496
2017-09-12,7.66,2.531,1.965,2.599,2.522,7.461,0.238,7.66,1.039,2.667
2017-09-13,7.579,2.487,2.105,2.642,2.558,8.372,0.238,7.579,1.038,2.562
2017-09-14,8.276,2.319,1.863,2.618,2.47,7.742,0.238,8.276,1.048,2.802
2017-09-15,8.0,2.404,2.063,2.637,2.522,8.471,0.244,8.0,1.053,2.404
2017-09-16,8.521,2.345,2.028,2.618,2.509,8.421,0.237,8.521,1.04,2.4
2017-09-17,8.182,2.372,2.003,2.633,2.553,8.136,0.24,8.182,1.034,2.416
2017-09-18,11.339,2.38,2.13,2.623,2.457,4.034,0.242,11.339,1.042,2.445
2017-09-19,9.231,2.633,1.92,2.599,2.526,5.414,0.238,9.231,1.041,2.4
2017-09-20,12.308,2.293,1.975,2.623,2.509,5.806,0.241,12.308,1.043,2.662
2017-09-21,8.182,2.38,1.997,2.595,2.549,42.353,0.241,8.182,1.035,2.188
2017-09-22,10.36,2.388,1.981,2.637,2.478,3.512,0.23,10.36,1.038,2.687
2017-09-23,8.675,2.42,2.06,2.623,2.513,4.091,0.241,8.675,1.034,2.437
2017-09-24,9.931,2.353,1.938,2.613,2.504,5.455,0.237,9.931,1.04,2.599
2017-09-25,11.52,2.428,2.037,2.637,2.496,5.106,0.241,11.52,1.053,2.687
2017-09-26,10.435,2.42,1.97,2.604,2.544,4.601,0.235,10.435,1.029,2.424
2017-09-27,9.796,2.697,2.045,2.633,2.453,5.217,0.237,9.796,1.041,2.623
2017-09-28,8.136,2.361,1.93,2.609,2.526,19.726,0.236,8.136,1.034,2.637
2017-09-29,8.521,2.38,2.006,2.637,2.526,110.769,0.239,8.521,1.034,2.308
2017-09-30,10.435,2.286,2.072,2.628,2.517,2.449,0.238,10.435,1.036,2.445
2017-10-01,11.077,2.289,2.0,2.628,2.522,1.485,0.239,11.077,1.043,2.432
2017-10-02,9.6,2.441,1.915,2.604,2.491,3.295,0.239,9.6,1.036,2.526
2017-10-03,7.869,2.449,2.04,2.613,2.535,102.857,0.237,7.869,1.042,2.308
2017-10-04,10.746,2.357,1.981,2.628,2.478,1.698,0.239,10.746,1.04,2.424
2017-10-05,11.52,2.623,2.022,2.637,2.496,1.275,0.24,11.52,1.032,2.408
2017-10-06,9.057,2.47,2.028,2.633,2.562,42.353,0.238,9.057,1.044,2.376
2017-10-07,9.114,2.5,1.93,2.599,2.517,10.213,0.238,9.114,1.032,2.909
2017-10-08,7.912,2.437,1.981,2.604,2.496,13.458,0.24,7.912,1.035,2.416
2017-10-09,8.944,2.54,2.099,2.657,2.531,15.824,0.238,8.944,1.034,2.652
2017-10-10,9.0,2.748,2.04,2.59,2.474,12.857,0.238,9.0,1.042,2.416
2017-10-11,10.36,2.637,1.897,2.642,2.54,14.4,0.239,10.36,1.032,2.432
2017-10-12,9.412,2.604,2.066,2.672,2.509,2.59,0.238,9.412,1.03,2.562
2017-10-13,10.588,2.5,1.992,2.613,2.517,1.55,0.241,10.588,1.036,2.759
2017-10-14,10.213,2.271,1.983,2.623,2.54,15.319,0.24,10.213,1.036,2.319
2017-10-15,7.385,2.149,2.0,2.581,2.531,34.286,0.239,7.385,1.037,2.428
2017-10-16,8.276,2.384,1.994,2.647,2.522,25.714,0.24,8.276,1.043,2.368
2017-10-17,8.78,2.567,2.02,2.623,2.5,46.452,0.243,8.78,1.054,2.54
2017-10-18,9.536,2.424,2.037,2.613,2.478,15.158,0.242,9.536,1.036,2.441
2017-10-19,8.09,2.531,2.096,2.618,2.544,12.522,0.236,8.09,1.032,2.412
2017-10-20,8.045,2.496,2.003,2.628,2.5,12.0,0.24,8.045,1.038,2.535
2017-10-21,9.412,2.487,1.967,2.642,2.567,19.2,0.239,9.412,1.033,2.278
2017-10-22,7.912,2.672,1.981,2.613,2.478,102.857,0.239,7.912,1.034,2.278
2017-10-23,8.421,2.353,1.97,2.613,2.526,13.333,0.236,8.421,1.042,2.553
2017-10-24,8.623,2.54,1.992,2.618,2.526,9.114,0.239,8.623,1.037,2.526
2017-10-25,7.956,2.59,2.003,2.613,2.509,8.372,0.24,7.956,1.045,2.687
2017-10-26,7.423,2.513,1.954,2.657,2.491,3.609,0.24,7.423,1.037,2.326
2017-10-27,14.845,2.424,0.0,2.609,0.0,0.0,0.0,14.845,1.043,2.47
2017-10-28,15.652,2.404,0.0,2.613,0.0,0.0,0.0,15.652,1.03,2.261
2017-10-29,9.29,2.233,0.0,2.535,0.0,0.0,0.0,9.29,0.996,2.717
2017-10-30,9.931,2.326,0.0,2.59,0.0,0.0,0.0,9.931,1.037,2.261
2017-10-31,10.36,2.549,0.0,2.642,0.0,18.947,0.0,10.36,1.034,2.517
2017-11-01,9.474,2.531,1.978,2.604,2.553,18.228,0.237,9.474,1.034,2.517
2017-11-02,9.351,2.835,2.124,2.628,2.504,18.228,0.24,9.351,1.042,2.517
2017-11-03,12.308,2.531,1.973,2.623,2.496,4.056,0.236,12.308,1.034,2.707
2017-11-04,11.077,2.24,2.093,2.628,2.549,4.8,0.242,11.077,1.041,2.496
2017-11-05,10.213,2.687,1.93,2.623,2.466,7.912,0.229,10.213,1.033,2.5
2017-11-06,10.827,2.604,1.933,2.637,2.531,6.457,0.236,10.827,1.029,2.517
2017-11-07,9.231,2.517,2.133,2.633,2.513,6.486,0.241,9.231,1.04,2.595
2017-11-08,10.0,2.585,1.946,2.604,2.513,6.606,0.24,10.0,1.038,2.349
2017-11-09,9.412,2.474,2.022,2.595,2.513,10.213,0.239,9.412,1.043,2.531
2017-11-10,12.0,2.202,1.882,2.647,2.509,3.172,0.232,12.0,1.037,2.5
2017-11-11,18.0,2.308,2.111,2.618,2.535,1.935,0.227,18.0,1.047,2.522
2017-11-12,18.0,2.014,1.882,2.628,2.478,1.657,0.247,18.0,1.043,2.677
2017-11-13,10.286,2.633,2.136,2.609,2.535,23.607,0.242,10.286,1.053,2.466
2017-11-14,11.25,2.628,2.054,2.613,2.531,10.588,0.236,11.25,1.043,2.47
2017-11-15,9.474,2.753,1.959,2.652,2.462,8.521,0.24,9.474,1.04,2.672
2017-11-16,9.474,2.791,1.959,2.599,2.54,17.561,0.239,9.474,1.034,2.504
2017-11-17,8.623,2.618,2.057,2.637,2.509,9.231,0.237,8.623,1.038,2.509
2017-11-18,10.588,2.275,1.935,2.628,2.509,8.675,0.239,10.588,1.037,2.487
2017-11-19,9.0,2.069,1.962,2.613,2.553,10.827,0.237,9.0,1.039,2.567
2017-11-20,8.229,2.133,1.994,2.633,2.526,10.213,0.238,8.229,1.044,2.558
2017-11-21,8.324,2.466,2.051,2.623,2.462,9.412,0.239,8.324,1.038,2.522
2017-11-22,9.73,2.599,1.895,2.633,2.558,9.664,0.237,9.73,1.04,2.517
2017-11-23,9.172,2.618,2.045,2.585,2.478,8.944,0.242,9.172,1.044,2.509
2017-11-24,9.664,2.562,1.957,2.652,2.517,10.992,0.238,9.664,1.037,2.802
2017-11-25,9.231,2.623,2.096,2.642,2.5,9.796,0.235,9.231,1.048,2.345
2017-11-26,9.412,2.226,1.951,2.595,2.526,10.213,0.236,9.412,1.047,2.289
2017-11-27,8.471,2.025,2.025,2.633,2.522,11.803,0.234,8.471,1.052,2.769
2017-11-28,9.231,2.149,1.973,2.647,2.522,9.931,0.225,9.231,1.055,2.59
2017-11-29,8.324,2.063,2.017,2.609,2.483,10.141,0.244,8.324,1.056,2.323
2017-11-30,8.623,2.449,1.997,2.637,2.526,10.746,0.238,8.623,1.044,2.509
2017-12-01,7.869,2.791,1.983,2.613,2.544,9.73,0.231,7.869,1.043,2.315
2017-12-02,8.944,2.933,1.928,2.628,2.478,10.511,0.238,8.944,1.05,2.3
2017-12-03,8.182,2.567,1.954,2.637,2.558,10.07,0.238,8.182,1.043,2.562
2017-12-04,7.956,2.156,2.04,2.637,2.549,10.141,0.238,7.956,1.056,2.297
2017-12-05,8.09,2.02,2.051,2.618,2.424,9.73,0.239,8.09,1.043,2.567
2017-12-06,7.66,1.887,1.814,2.609,2.599,9.231,0.24,7.66,1.043,3.28
2017-12-07,9.474,1.853,1.83,2.647,2.504,18.947,0.238,9.474,1.031,2.017
2017-12-08,9.231,1.577,2.236,2.599,2.491,8.324,0.238,9.231,1.038,2.576
2017-12-09,8.276,2.121,1.917,2.633,2.517,9.73,0.238,8.276,1.035,2.195
2017-12-10,8.78,1.928,1.975,2.628,2.526,11.077,0.24,8.78,1.039,2.712
2017-12-11,8.421,2.008,2.06,2.628,2.496,9.863,0.24,8.421,1.044,2.308
2017-12-12,9.231,2.526,1.957,2.609,2.517,10.0,0.242,9.231,1.044,3.179
2017-12-13,7.742,2.319,2.099,2.637,2.504,9.114,0.245,7.742,1.038,2.416
2017-12-14,7.784,2.286,1.997,2.642,2.517,9.536,0.239,7.784,1.05,2.633
2017-12-15,8.521,2.353,1.823,2.609,2.47,10.588,0.239,8.521,1.05,2.544
2017-12-16,8.421,2.108,1.949,2.623,2.5,11.613,0.236,8.421,1.037,2.392
2017-12-17,7.784,2.376,1.973,2.604,2.513,9.664,0.237,7.784,1.043,2.517
2017-12-18,7.912,2.384,2.017,2.642,2.509,8.229,0.238,7.912,1.05,2.526
2017-12-19,10.286,2.682,1.997,2.628,2.54,9.536,0.239,10.286,1.034,2.437
2017-12-20,10.588,2.558,1.959,2.652,2.535,8.834,0.238,10.588,1.047,2.732
2017-12-21,10.909,2.553,2.111,2.637,2.483,10.992,0.24,10.909,1.034,2.304
2017-12-22,9.29,2.412,1.91,2.585,2.54,11.429,0.237,9.29,1.052,2.509
2017-12-23,10.36,2.384,1.943,2.628,2.5,9.057,0.241,10.36,1.04,2.522
2017-12-24,9.474,2.341,2.048,2.623,2.491,9.057,0.237,9.474,1.052,2.576
2017-12-25,10.667,2.553,2.011,2.628,2.581,11.52,0.239,10.667,1.046,2.517
2017-12-26,10.141,2.319,1.97,2.599,2.478,10.07,0.239,10.141,1.037,2.509
2017-12-27,9.231,2.416,1.951,2.647,2.522,10.141,0.236,9.231,1.046,2.487
2017-12-28,9.664,2.428,1.973,2.637,2.5,9.796,0.24,9.664,1.058,2.558
2017-12-29,8.727,2.408,1.912,2.628,2.513,10.667,0.236,8.727,1.04,2.672
2017-12-30,9.796,2.416,2.118,2.613,2.558,9.114,0.244,9.796,1.05,2.466
2017-12-31,8.834,2.517,1.946,2.647,2.474,10.141,0.243,8.834,1.043,2.504
2018-01-01,9.231,2.628,2.06,2.628,2.509,10.992,0.237,9.231,1.037,2.623
2018-01-02,8.421,2.595,1.86,2.623,2.553,9.057,0.237,8.421,1.048,2.345
2018-01-03,9.172,2.5,2.069,2.647,2.474,10.909,0.238,9.172,1.04,2.509
2018-01-04,8.571,2.3,2.048,2.609,2.513,9.863,0.24,8.571,1.037,2.753
2018-01-05,10.07,2.531,1.91,2.652,2.595,10.746,0.24,10.07,1.037,2.487
2018-01-06,8.571,2.553,2.043,2.628,2.487,9.412,0.242,8.571,1.037,2.692
2018-01-07,8.889,2.712,1.989,2.628,2.483,9.796,0.238,8.889,1.035,2.462
2018-01-08,8.675,2.567,2.198,2.609,2.549,11.429,0.239,8.675,1.029,2.567
2018-01-09,8.78,2.672,1.865,2.657,2.522,9.474,0.241,8.78,1.032,2.604
2018-01-10,8.675,2.595,1.975,2.623,2.504,9.114,0.243,8.675,1.031,2.595
2018-01-11,7.461,2.453,1.967,2.618,2.487,9.412,0.24,7.461,1.029,2.357
2018-01-12,8.09,2.642,2.02,2.604,2.535,10.667,0.241,8.09,1.038,2.457
2018-01-13,9.664,2.522,1.949,2.637,2.504,9.536,0.239,9.664,1.035,2.637
2018-01-14,9.29,2.286,1.997,2.633,2.5,9.536,0.238,9.29,1.039,2.531
2018-01-15,9.6,2.576,1.967,2.628,2.513,11.429,0.24,9.6,1.04,2.368
2018-01-16,9.057,2.345,2.017,2.613,2.513,10.141,0.241,9.057,1.034,2.687
2018-01-17,8.623,2.384,2.169,2.657,2.483,10.07,0.24,8.623,1.034,2.483
2018-01-18,8.324,2.462,1.92,2.609,2.526,9.474,0.24,8.324,1.037,2.517
2018-01-19,8.727,2.441,1.885,2.637,2.535,9.536,0.239,8.727,1.049,2.408
2018-01-20,8.09,2.487,2.338,2.623,2.466,11.339,0.245,8.09,1.036,2.581
2018-01-21,7.701,2.553,1.853,2.652,2.531,10.0,0.24,7.701,1.028,2.319
2018-01-22,8.623,2.474,2.054,2.609,2.567,9.796,0.24,8.623,1.04,2.535
2018-01-23,8.136,2.517,1.973,2.613,2.491,8.834,0.242,8.136,1.031,2.504
2018-01-24,8.182,2.428,1.941,2.637,2.509,11.339,0.239,8.182,1.044,2.437
2018-01-25,9.114,2.5,2.165,2.623,2.535,9.412,0.241,9.114,1.035,2.491
2018-01-26,9.29,2.205,1.868,2.599,2.457,10.07,0.242,9.29,1.037,2.509
2018-01-27,9.172,2.246,2.188,2.642,2.549,9.863,0.236,9.172,1.037,2.38
2018-01-28,9.114,2.504,1.853,2.633,2.47,10.07,0.242,9.114,1.032,2.633
2018-01-29,9.73,2.308,1.941,2.618,2.553,9.796,0.239,9.73,1.03,2.33
2018-01-30,8.623,2.323,1.92,2.599,2.491,9.29,0.24,8.623,1.034,2.717
2018-01-31,12.308,2.642,1.975,2.667,2.544,12.203,0.245,12.308,1.039,2.544
2018-02-01,9.0,2.297,1.938,2.618,2.5,8.944,0.244,9.0,1.042,2.652
2018-02-02,8.571,2.576,2.108,2.623,2.483,11.077,0.244,8.571,1.045,2.345
2018-02-03,9.114,2.311,1.839,2.599,2.558,10.435,0.248,9.114,1.047,2.633
2018-02-04,8.09,2.4,2.165,2.628,2.513,9.536,0.248,8.09,1.031,2.297
2018-02-05,7.784,2.424,2.011,2.642,2.47,10.746,0.241,7.784,1.035,2.829
2018-02-06,8.471,2.212,1.935,2.652,2.535,9.29,0.244,8.471,1.037,2.384
2018-02-07,10.213,2.522,1.841,2.595,2.509,9.863,0.242,10.213,1.042,2.388
2018-02-08,10.992,2.293,1.951,2.628,2.5,8.78,0.247,10.992,1.032,2.522
2018-02-09,10.667,2.437,2.127,2.633,2.491,11.429,0.237,10.667,1.035,2.466
2018-02-10,10.07,2.647,2.075,2.609,2.531,9.29,0.244,10.07,1.043,2.531
2018-02-11,9.536,2.466,1.907,2.667,2.466,10.213,0.241,9.536,1.033,2.388
2018-02-12,8.675,2.462,1.983,2.647,2.513,9.664,0.236,8.675,1.023,2.526
2018-02-13,8.78,2.384,1.902,2.604,2.595,10.588,0.235,8.78,1.029,2.775
2018-02-14,8.045,2.47,2.084,2.613,2.466,10.213,0.244,8.045,1.038,2.3
2018-02-15,10.992,2.466,2.159,2.633,2.535,9.796,0.246,10.992,1.037,2.338
2018-02-16,9.172,2.478,2.037,2.628,2.491,9.536,0.241,9.172,1.038,2.585
2018-02-17,9.664,2.357,1.89,2.628,2.491,10.435,0.251,9.664,1.041,2.319
2018-02-18,8.889,2.412,2.0,2.623,2.553,10.213,0.244,8.889,1.045,2.5
2018-02-19,8.889,2.581,2.06,2.618,2.496,9.931,0.242,8.889,1.045,2.531
2018-02-20,10.213,2.457,1.923,2.642,2.522,10.36,0.245,10.213,1.039,2.462
